trip_id,starttime,stoptime,bikeid,left(bikeid,right bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear
100326,7/1/15 16:52,7/1/15 17:00,SEA00303,SEA,00303,489.688,Republican St & Westlake Ave N,Dexter Ave N & Aloha St,SLU-04,SLU-02,Annual Member,Female,1985
39550,2/21/15 12:55,2/21/15 13:13,SEA00117,SEA,00117,1087.398,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Short-Term Pass Holder,NULL,NULL
87020,6/8/15 16:55,6/8/15 17:11,SEA00481,SEA,00481,981.68,12th Ave & E Yesler Way,Harvard Ave & E Pine St,CD-01,CH-09,Annual Member,Female,1970
142441,9/10/15 15:22,9/10/15 15:53,SEA00280,SEA,00280,1827.259,Pier 69 / Alaskan Way & Clay St,Occidental Park / Occidental Ave S & S Washington St,WF-01,PS-04,Short-Term Pass Holder,NULL,NULL
7088,10/29/14 8:56,10/29/14 15:08,SEA00443,SEA,00443,22372.978,Lake Union Park / Valley St & Boren Ave N,E Blaine St & Fairview Ave E,SLU-17,EL-03,Annual Member,Male,1987
25256,1/1/15 18:26,1/1/15 18:30,SEA00317,SEA,00317,246.69,E Pine St & 16th Ave,Harvard Ave & E Pine St,CH-07,CH-09,Annual Member,Male,1985
99780,6/30/15 17:36,6/30/15 17:42,SEA00442,SEA,00442,386.61,PATH / 9th Ave & Westlake Ave,2nd Ave & Blanchard St,SLU-07,BT-05,Annual Member,Male,1985
86447,6/7/15 17:35,6/7/15 19:41,SEA00462,SEA,00462,7573.73,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,NULL,NULL
40877,2/25/15 11:03,2/25/15 11:09,SEA00322,SEA,00322,326.106,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,1st Ave & Marion St,PS-05,CBD-05,Annual Member,Male,1953
17875,11/30/14 13:14,11/30/14 13:42,SEA00096,SEA,00096,1711.785,15th Ave NE & NE 40th St,Westlake Ave & 6th Ave,UW-04,SLU-15,Annual Member,Male,1985
81657,5/29/15 18:37,5/29/15 18:48,SEA00191,SEA,00191,627.878,7th Ave & Union St,Dexter Ave N & Aloha St,CBD-03,SLU-02,Annual Member,Male,1956
28094,1/14/15 0:08,1/14/15 0:11,SEA00313,SEA,00313,186.42,PATH / 9th Ave & Westlake Ave,9th Ave N & Mercer St,SLU-07,DPD-01,Annual Member,Male,1990
98524,6/28/15 12:43,6/28/15 12:53,SEA00495,SEA,00495,611.75,Cal Anderson Park / 11th Ave & Pine St,E Harrison St & Broadway Ave E,CH-08,CH-02,Short-Term Pass Holder,NULL,NULL
25767,1/5/15 15:36,1/5/15 15:45,SEA00241,SEA,00241,520.039,REI / Yale Ave N & John St,Dexter Ave & Denny Way,SLU-01,SLU-18,Annual Member,Male,1987
139652,9/4/15 14:15,9/4/15 14:37,SEA00403,SEA,00403,1347.875,NE 42nd St & University Way NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UD-02,DPD-03,Short-Term Pass Holder,NULL,NULL
45933,3/11/15 17:02,3/11/15 17:10,SEA00441,SEA,00441,447.129,UW Engineering Library / E Stevens Way NE & Jefferson Rd,NE 42nd St & University Way NE,UW-06,UD-02,Annual Member,Male,1992
29232,1/19/15 7:59,1/19/15 8:08,SEA00483,SEA,00483,527.619,Cal Anderson Park / 11th Ave & Pine St,PATH / 9th Ave & Westlake Ave,CH-08,SLU-07,Annual Member,Female,1971
117895,7/28/15 17:58,7/28/15 18:02,SEA00358,SEA,00358,283.91,Dexter Ave N & Aloha St,Lake Union Park / Valley St & Boren Ave N,SLU-02,SLU-17,Annual Member,Male,1988
120654,8/1/15 19:35,8/1/15 23:08,SEA00484,SEA,00484,12775.432,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,NULL,NULL
99402,6/30/15 7:29,6/30/15 7:36,SEA00294,SEA,00294,417.302,Summit Ave E & E Republican St,Pine St & 9th Ave,CH-03,SLU-16,Annual Member,Male,1981
124127,8/7/15 9:52,8/7/15 10:00,SEA00362,SEA,00362,490.357,1st Ave & Marion St,Pier 69 / Alaskan Way & Clay St,CBD-05,WF-01,Annual Member,Male,1976
66503,5/1/15 7:50,5/1/15 7:56,SEA00155,SEA,00155,361.181,Westlake Ave & 6th Ave,9th Ave N & Mercer St,SLU-15,DPD-01,Annual Member,Male,1965
106602,7/10/15 21:22,7/10/15 22:01,SEA00423,SEA,00423,2338.967,2nd Ave & Pine St,REI / Yale Ave N & John St,CBD-13,SLU-01,Short-Term Pass Holder,NULL,NULL
148268,9/23/15 11:00,9/23/15 11:37,SEA00103,SEA,00103,2189.557,Key Arena / 1st Ave N & Harrison St,City Hall / 4th Ave & James St,SLU-19,CBD-07,Short-Term Pass Holder,NULL,NULL
15022,11/18/14 17:13,11/18/14 17:41,SEA00340,SEA,00340,1700.106,City Hall / 4th Ave & James St,12th Ave & E Mercer St,CBD-07,CH-15,Annual Member,Male,1966
5003,10/23/14 10:12,10/23/14 10:16,SEA00065,SEA,00065,217.252,6th Ave & Blanchard St,9th Ave N & Mercer St,BT-04,DPD-01,Annual Member,Male,1990
106556,7/10/15 20:08,7/10/15 20:10,SEA00482,SEA,00482,130.327,12th Ave & E Denny Way,Cal Anderson Park / 11th Ave & Pine St,CH-06,CH-08,Annual Member,Male,1967
18240,12/1/14 16:36,12/1/14 16:49,SEA00103,SEA,00103,762.02,Dexter Ave & Denny Way,PATH / 9th Ave & Westlake Ave,SLU-18,SLU-07,Annual Member,Male,1988
132219,8/20/15 16:44,8/20/15 17:01,SEA00031,SEA,00031,1009.262,Bellevue Ave & E Pine St,Eastlake Ave E & E Allison St,CH-12,EL-05,Annual Member,Male,1968
42464,3/2/15 15:04,3/2/15 15:10,SEA00431,SEA,00431,367.674,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St,PS-04,CBD-06,Annual Member,Male,1961
155555,10/9/15 7:50,10/9/15 7:57,SEA00262,SEA,00262,414.515,Bellevue Ave & E Pine St,6th Ave & Blanchard St,CH-12,BT-04,Annual Member,Male,1981
146019,9/18/15 9:43,9/18/15 9:48,SEA00143,SEA,00143,335.86,E Harrison St & Broadway Ave E,Terry Ave & Stewart St,CH-02,SLU-20,Annual Member,Male,1992
69068,5/6/15 17:46,5/6/15 18:07,SEA00283,SEA,00283,1288.779,2nd Ave & Spring St,E Pine St & 16th Ave,CBD-06,CH-07,Annual Member,Male,1985
94563,6/21/15 11:02,6/21/15 12:08,SEA00027,SEA,00027,3978.719,Dexter Ave & Denny Way,Lake Union Park / Valley St & Boren Ave N,SLU-18,SLU-17,Short-Term Pass Holder,NULL,NULL
32035,1/28/15 2:27,1/28/15 2:53,SEA00193,SEA,00193,1563.328,Summit Ave & E Denny Way,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CH-01,PS-05,Short-Term Pass Holder,NULL,NULL
26421,1/7/15 17:07,1/7/15 17:15,SEA00443,SEA,00443,446.881,REI / Yale Ave N & John St,2nd Ave & Pine St,SLU-01,CBD-13,Annual Member,Male,1984
109799,7/15/15 19:06,7/15/15 19:11,SEA00205,SEA,00205,265.638,Dexter Ave & Denny Way,2nd Ave & Vine St,SLU-18,BT-03,Annual Member,Male,1988
61886,4/20/15 20:00,4/20/15 20:03,SEA00213,SEA,00213,180.964,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Annual Member,Other,1987
22127,12/16/14 19:58,12/16/14 20:05,SEA00376,SEA,00376,374.89,1st Ave & Marion St,2nd Ave & Pine St,CBD-05,CBD-13,Short-Term Pass Holder,NULL,NULL
8175,11/1/14 10:22,11/1/14 10:25,SEA00446,SEA,00446,147.212,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Annual Member,Male,1981
46207,3/12/15 12:20,3/12/15 12:24,SEA00441,SEA,00441,253.613,UW McCarty Hall / Whitman Ct,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-01,UD-01,Annual Member,Male,1977
94874,6/21/15 18:06,6/21/15 18:27,SEA00180,SEA,00180,1255.839,Key Arena / 1st Ave N & Harrison St,Pier 69 / Alaskan Way & Clay St,SLU-19,WF-01,Short-Term Pass Holder,NULL,NULL
27819,1/13/15 8:13,1/13/15 8:15,SEA00282,SEA,00282,170.766,Pine St & 9th Ave,PATH / 9th Ave & Westlake Ave,SLU-16,SLU-07,Annual Member,Male,1987
16351,11/22/14 21:05,11/22/14 21:08,SEA00379,SEA,00379,150.601,E Pine St & 16th Ave,Cal Anderson Park / 11th Ave & Pine St,CH-07,CH-08,Annual Member,Male,1986
32088,1/28/15 8:18,1/28/15 8:23,SEA00049,SEA,00049,353.481,E Harrison St & Broadway Ave E,Pine St & 9th Ave,CH-02,SLU-16,Annual Member,Male,1979
120669,8/1/15 20:03,8/1/15 20:22,SEA00024,SEA,00024,1177.826,E Blaine St & Fairview Ave E,Occidental Park / Occidental Ave S & S Washington St,EL-03,PS-04,Annual Member,Male,1982
109328,7/15/15 8:56,7/15/15 9:04,SEA00256,SEA,00256,507.257,E Pine St & 16th Ave,6th Ave & Blanchard St,CH-07,BT-04,Annual Member,Male,1989
115871,7/25/15 12:04,7/25/15 12:35,SEA00390,SEA,00390,1820.744,15th Ave E & E Thomas St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CH-05,PS-05,Short-Term Pass Holder,NULL,NULL
21014,12/12/14 17:15,12/12/14 17:30,SEA00448,SEA,00448,930.05,Pine St & 9th Ave,Dexter Ave N & Aloha St,SLU-16,SLU-02,Annual Member,Male,1972
45438,3/10/15 10:46,3/10/15 10:53,SEA00321,SEA,00321,399.526,E Pine St & 16th Ave,E Harrison St & Broadway Ave E,CH-07,CH-02,Annual Member,Female,1972
7448,10/29/14 18:10,10/29/14 18:19,SEA00277,SEA,00277,536.083,Bellevue Ave & E Pine St,12th Ave & E Mercer St,CH-12,CH-15,Annual Member,Male,1987
8908,11/2/14 12:51,11/2/14 13:16,SEA00355,SEA,00355,1457.205,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Eastlake Ave E & E Allison St,UD-01,EL-05,Short-Term Pass Holder,NULL,NULL
88456,6/11/15 9:21,6/11/15 9:28,SEA00211,SEA,00211,395.127,Dexter Ave N & Aloha St,PATH / 9th Ave & Westlake Ave,SLU-02,SLU-07,Annual Member,Male,1985
8829,11/2/14 11:29,11/2/14 11:34,SEA00427,SEA,00427,337.949,Summit Ave & E Denny Way,7th Ave & Union St,CH-01,CBD-03,Annual Member,Female,1987
104297,7/7/15 15:58,7/7/15 16:23,SEA00236,SEA,00236,1482.762,Pier 69 / Alaskan Way & Clay St,12th Ave & E Yesler Way,WF-01,CD-01,Annual Member,Female,1970
33238,1/31/15 13:42,1/31/15 13:44,SEA00318,SEA,00318,164.635,E Pine St & 16th Ave,Cal Anderson Park / 11th Ave & Pine St,CH-07,CH-08,Annual Member,Male,1993
149390,9/25/15 14:12,9/25/15 14:30,SEA00456,SEA,00456,1075.685,Harvard Ave & E Pine St,Eastlake Ave E & E Allison St,CH-09,EL-05,Short-Term Pass Holder,NULL,NULL
122670,8/5/15 6:49,8/5/15 7:05,SEA00074,SEA,00074,949.374,Key Arena / 1st Ave N & Harrison St,2nd Ave & Spring St,SLU-19,CBD-06,Annual Member,Female,1981
141364,9/8/15 17:01,9/8/15 17:10,SEA00172,SEA,00172,536.381,7th Ave & Union St,Summit Ave & E Denny Way,CBD-03,CH-01,Annual Member,Male,1980
90031,6/13/15 16:56,6/13/15 17:16,SEA00064,SEA,00064,1231.556,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,NULL,NULL
61817,4/20/15 18:54,4/20/15 19:17,SEA00500,SEA,00500,1415.625,Pine St & 9th Ave,3rd Ave & Broad St,SLU-16,BT-01,Short-Term Pass Holder,NULL,NULL
22226,12/17/14 11:30,12/17/14 11:35,SEA00241,SEA,00241,306.314,Occidental Park / Occidental Ave S & S Washington St,City Hall / 4th Ave & James St,PS-04,CBD-07,Annual Member,Female,1977
63141,4/22/15 20:03,4/22/15 20:13,SEA00299,SEA,00299,590.539,Dexter Ave N & Aloha St,9th Ave N & Mercer St,SLU-02,DPD-01,Short-Term Pass Holder,NULL,NULL
149493,9/25/15 17:36,9/25/15 17:48,SEA00488,SEA,00488,758.404,2nd Ave & Pine St,3rd Ave & Broad St,CBD-13,BT-01,Short-Term Pass Holder,NULL,NULL
120555,8/1/15 17:50,8/1/15 18:13,SEA00115,SEA,00115,1370.838,Lake Union Park / Valley St & Boren Ave N,Pier 69 / Alaskan Way & Clay St,SLU-17,WF-01,Short-Term Pass Holder,NULL,NULL
20230,12/9/14 16:05,12/9/14 16:13,SEA00440,SEA,00440,507.182,Pier 69 / Alaskan Way & Clay St,1st Ave & Marion St,WF-01,CBD-05,Short-Term Pass Holder,NULL,NULL
74966,5/17/15 19:03,5/17/15 19:17,SEA00374,SEA,00374,804.919,Bellevue Ave & E Pine St,3rd Ave & Broad St,CH-12,BT-01,Short-Term Pass Holder,NULL,NULL
75303,5/18/15 13:11,5/18/15 13:51,SEA00431,SEA,00431,2408.754,Eastlake Ave E & E Allison St,Eastlake Ave E & E Allison St,EL-05,EL-05,Short-Term Pass Holder,NULL,NULL
13927,11/15/14 12:13,11/15/14 12:30,SEA00043,SEA,00043,983.269,2nd Ave & Pine St,Summit Ave E & E Republican St,CBD-13,CH-03,Annual Member,Female,1961
89717,6/13/15 12:37,6/13/15 12:57,SEA00186,SEA,00186,1182.222,12th Ave & NE Campus Pkwy,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UD-04,DPD-03,Short-Term Pass Holder,NULL,NULL
27786,1/13/15 6:05,1/13/15 6:08,SEA00125,SEA,00125,160.631,Summit Ave & E Denny Way,REI / Yale Ave N & John St,CH-01,SLU-01,Annual Member,Male,1987
102257,7/4/15 15:35,7/4/15 15:55,SEA00492,SEA,00492,1182.18,3rd Ave & Broad St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,BT-01,WF-04,Short-Term Pass Holder,NULL,NULL
81846,5/30/15 10:06,5/30/15 10:31,SEA00026,SEA,00026,1496.022,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,NULL,NULL
93441,6/19/15 8:23,6/19/15 8:30,SEA00193,SEA,00193,400.934,Westlake Ave & 6th Ave,Occidental Park / Occidental Ave S & S Washington St,SLU-15,PS-04,Annual Member,Male,1974
67791,5/3/15 14:23,5/3/15 14:45,SEA00165,SEA,00165,1331.165,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,Eastlake Ave E & E Allison St,UW-10,EL-05,Short-Term Pass Holder,NULL,NULL
112347,7/19/15 12:12,7/19/15 13:15,SEA00150,SEA,00150,3760.798,Key Arena / 1st Ave N & Harrison St,Pine St & 9th Ave,SLU-19,SLU-16,Short-Term Pass Holder,NULL,NULL
9009,11/2/14 15:52,11/2/14 15:59,SEA00487,SEA,00487,404.537,6th Ave S & S King St,1st Ave & Marion St,ID-04,CBD-05,Annual Member,Female,1974
5332,10/24/14 8:11,10/24/14 8:24,SEA00330,SEA,00330,779.555,E Harrison St & Broadway Ave E,2nd Ave & Blanchard St,CH-02,BT-05,Annual Member,Male,1982
85874,6/6/15 16:03,6/6/15 16:26,SEA00042,SEA,00042,1417.092,E Blaine St & Fairview Ave E,Eastlake Ave E & E Allison St,EL-03,EL-05,Short-Term Pass Holder,NULL,NULL
131006,8/18/15 17:03,8/18/15 17:11,SEA00343,SEA,00343,498.512,Pier 69 / Alaskan Way & Clay St,2nd Ave & Pine St,WF-01,CBD-13,Annual Member,Male,1992
134812,8/25/15 6:54,8/25/15 7:01,SEA00292,SEA,00292,403.089,2nd Ave & Spring St,2nd Ave & Vine St,CBD-06,BT-03,Annual Member,Male,1965
153354,10/3/15 21:06,10/3/15 21:12,SEA00482,SEA,00482,381.627,2nd Ave & Blanchard St,6th Ave & Blanchard St,BT-05,BT-04,Short-Term Pass Holder,NULL,NULL
94362,6/20/15 17:53,6/20/15 18:11,SEA00476,SEA,00476,1109.598,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,REI / Yale Ave N & John St,EL-01,SLU-01,Short-Term Pass Holder,NULL,NULL
561,10/13/14 13:27,10/13/14 13:33,SEA00063,SEA,00063,364.088,2nd Ave & Spring St,Occidental Park / Occidental Ave S & S Washington St,CBD-06,PS-04,Short-Term Pass Holder,NULL,NULL
155849,10/9/15 18:53,10/9/15 18:58,SEA00030,SEA,00030,315.151,2nd Ave & Blanchard St,Dexter Ave & Denny Way,BT-05,SLU-18,Annual Member,Female,1984
6549,10/27/14 14:07,10/27/14 15:22,SEA00284,SEA,00284,4533.002,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL
25716,1/5/15 9:55,1/5/15 9:59,SEA00029,SEA,00029,264.153,2nd Ave & Blanchard St,Westlake Ave & 6th Ave,BT-05,SLU-15,Annual Member,Male,1987
76609,5/20/15 18:46,5/20/15 18:52,SEA00326,SEA,00326,338.856,Frye Art Museum / Terry Ave & Columbia St,7th Ave & Union St,FH-01,CBD-03,Annual Member,Female,1982
141044,9/7/15 20:15,9/7/15 20:36,SEA00211,SEA,00211,1259.117,9th Ave N & Mercer St,3rd Ave & Broad St,DPD-01,BT-01,Short-Term Pass Holder,NULL,NULL
86938,6/8/15 14:43,6/8/15 15:03,SEA00144,SEA,00144,1182.748,2nd Ave & Pine St,Republican St & Westlake Ave N,CBD-13,SLU-04,Short-Term Pass Holder,NULL,NULL
15272,11/19/14 12:14,11/19/14 12:22,SEA00379,SEA,00379,464.056,NE 42nd St & University Way NE,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UD-02,UW-06,Annual Member,Male,1954
36061,2/12/15 0:28,2/12/15 0:40,SEA00355,SEA,00355,740.791,1st Ave & Marion St,Westlake Ave & 6th Ave,CBD-05,SLU-15,Short-Term Pass Holder,NULL,NULL
131571,8/19/15 14:37,8/19/15 15:39,SEA00270,SEA,00270,3703.025,12th Ave & NE Campus Pkwy,12th Ave & NE Campus Pkwy,UD-04,UD-04,Short-Term Pass Holder,NULL,NULL
31283,1/25/15 16:10,1/25/15 16:17,SEA00424,SEA,00424,387.91,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St,PS-04,CBD-06,Annual Member,Male,1986
54424,4/5/15 10:59,4/5/15 11:26,SEA00133,SEA,00133,1625.941,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL
146327,9/18/15 18:37,9/18/15 18:49,SEA00245,SEA,00245,755.409,Pier 69 / Alaskan Way & Clay St,Key Arena / 1st Ave N & Harrison St,WF-01,SLU-19,Short-Term Pass Holder,NULL,NULL
110722,7/17/15 8:57,7/17/15 9:04,SEA00052,SEA,00052,454.392,Bellevue Ave & E Pine St,PATH / 9th Ave & Westlake Ave,CH-12,SLU-07,Annual Member,Male,1988
80956,5/28/15 18:03,5/28/15 18:10,SEA00418,SEA,00418,450.372,PATH / 9th Ave & Westlake Ave,Dexter Ave N & Aloha St,SLU-07,SLU-02,Annual Member,Male,1967
18937,12/4/14 6:28,12/4/14 6:49,SEA00388,SEA,00388,1261.307,Bellevue Ave & E Pine St,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,CH-12,UW-10,Annual Member,Male,1982
93320,6/18/15 20:23,6/18/15 20:38,SEA00187,SEA,00187,904.497,Dexter Ave N & Aloha St,1st Ave & Marion St,SLU-02,CBD-05,Annual Member,Male,1988
117920,7/28/15 18:14,7/28/15 18:24,SEA00318,SEA,00318,590.99,E Blaine St & Fairview Ave E,Dexter Ave N & Aloha St,EL-03,SLU-02,Annual Member,Female,1989
70030,5/8/15 13:13,5/8/15 13:19,SEA00239,SEA,00239,360.316,Key Arena / 1st Ave N & Harrison St,Dexter Ave N & Aloha St,SLU-19,SLU-02,Annual Member,Male,1982
31122,1/25/15 10:55,1/25/15 10:58,SEA00358,SEA,00358,210.271,15th Ave E & E Thomas St,E Pine St & 16th Ave,CH-05,CH-07,Annual Member,Female,1950
112365,7/19/15 12:26,7/19/15 12:44,SEA00379,SEA,00379,1103.91,Cal Anderson Park / 11th Ave & Pine St,3rd Ave & Broad St,CH-08,BT-01,Annual Member,Male,1993
120918,8/2/15 12:07,8/2/15 12:14,SEA00228,SEA,00228,415.699,Eastlake Ave E & E Allison St,12th Ave & NE Campus Pkwy,EL-05,UD-04,Short-Term Pass Holder,NULL,NULL
38929,2/19/15 8:51,2/19/15 8:56,SEA00038,SEA,00038,328.125,Pine St & 9th Ave,PATH / 9th Ave & Westlake Ave,SLU-16,SLU-07,Annual Member,Male,1987
107025,7/11/15 16:19,7/11/15 16:29,SEA00474,SEA,00474,602.334,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Spring St,CH-08,CBD-06,Annual Member,Male,1978
51339,3/27/15 17:10,3/27/15 17:13,SEA00493,SEA,00493,233.519,Pine St & 9th Ave,Westlake Ave & 6th Ave,SLU-16,SLU-15,Annual Member,Male,1983
5286,10/23/14 22:19,10/23/14 22:47,SEA00139,SEA,00139,1672.015,7th Ave & Union St,Dexter Ave N & Aloha St,CBD-03,SLU-02,Annual Member,Male,1988
72745,5/13/15 8:35,5/13/15 8:39,SEA00165,SEA,00165,199.29,Cal Anderson Park / 11th Ave & Pine St,Bellevue Ave & E Pine St,CH-08,CH-12,Annual Member,Male,1984
138638,9/2/15 12:03,9/2/15 12:10,SEA00379,SEA,00379,442.809,6th Ave & Blanchard St,Dexter Ave & Denny Way,BT-04,SLU-18,Annual Member,Male,1977
88783,6/11/15 17:18,6/11/15 17:38,SEA00487,SEA,00487,1220.711,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,EL-01,UD-01,Short-Term Pass Holder,NULL,NULL
29133,1/18/15 10:59,1/18/15 11:03,SEA00125,SEA,00125,186.148,2nd Ave & Spring St,1st Ave & Marion St,CBD-06,CBD-05,Short-Term Pass Holder,NULL,NULL
46076,3/12/15 7:53,3/12/15 8:01,SEA00364,SEA,00364,500.888,Dexter Ave N & Aloha St,PATH / 9th Ave & Westlake Ave,SLU-02,SLU-07,Annual Member,Male,1967
83084,6/1/15 8:56,6/1/15 8:59,SEA00324,SEA,00324,172.304,Bellevue Ave & E Pine St,Westlake Ave & 6th Ave,CH-12,SLU-15,Annual Member,Male,1983
98654,6/28/15 16:10,6/28/15 16:23,SEA00477,SEA,00477,803.706,E Blaine St & Fairview Ave E,Republican St & Westlake Ave N,EL-03,SLU-04,Short-Term Pass Holder,NULL,NULL
146704,9/19/15 16:06,9/19/15 17:07,SEA00097,SEA,00097,3661.984,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW McCarty Hall / Whitman Ct,UW-10,UW-01,Short-Term Pass Holder,NULL,NULL
52736,3/31/15 18:01,3/31/15 18:08,SEA00122,SEA,00122,419.626,UW Intramural Activities Building,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW-07,UW-10,Annual Member,Male,1973
149251,9/25/15 8:54,9/25/15 9:00,SEA00391,SEA,00391,368.872,Summit Ave & E Denny Way,7th Ave & Union St,CH-01,CBD-03,Annual Member,Male,1980
97975,6/27/15 11:50,6/27/15 11:58,SEA00459,SEA,00459,460.677,7th Ave & Union St,2nd Ave & Vine St,CBD-03,BT-03,Short-Term Pass Holder,NULL,NULL
40328,2/23/15 14:25,2/23/15 14:30,SEA00180,SEA,00180,305.654,3rd Ave & Broad St,Key Arena / 1st Ave N & Harrison St,BT-01,SLU-19,Short-Term Pass Holder,NULL,NULL
31405,1/26/15 8:11,1/26/15 8:17,SEA00453,SEA,00453,382.763,Summit Ave E & E Republican St,Pine St & 9th Ave,CH-03,SLU-16,Annual Member,Male,1981
22377,12/18/14 7:25,12/18/14 7:48,SEA00322,SEA,00322,1401.069,Dexter Ave N & Aloha St,15th Ave NE & NE 40th St,SLU-02,UW-04,Annual Member,Male,1981
32091,1/28/15 8:19,1/28/15 8:25,SEA00463,SEA,00463,356.021,Summit Ave & E Denny Way,2nd Ave & Spring St,CH-01,CBD-06,Annual Member,Male,1981
13984,11/15/14 13:51,11/15/14 15:41,SEA00073,SEA,00073,6604.008,15th Ave NE & NE 40th St,15th Ave NE & NE 40th St,UW-04,UW-04,Short-Term Pass Holder,NULL,NULL
138132,9/1/15 7:10,9/1/15 7:19,SEA00445,SEA,00445,543.206,Terry Ave & Stewart St,2nd Ave & Spring St,SLU-20,CBD-06,Annual Member,Male,1988
37307,2/14/15 20:05,2/14/15 20:18,SEA00087,SEA,00087,767.472,2nd Ave & Blanchard St,6th Ave & Blanchard St,BT-05,BT-04,Short-Term Pass Holder,NULL,NULL
64194,4/25/15 15:27,4/25/15 15:40,SEA00481,SEA,00481,791.388,2nd Ave & Vine St,3rd Ave & Broad St,BT-03,BT-01,Short-Term Pass Holder,NULL,NULL
115692,7/24/15 19:45,7/24/15 19:52,SEA00275,SEA,00275,441.103,REI / Yale Ave N & John St,7th Ave & Union St,SLU-01,CBD-03,Annual Member,Male,1982
70081,5/8/15 14:30,5/8/15 14:45,SEA00127,SEA,00127,878.752,Dexter Ave N & Aloha St,Dexter Ave N & Aloha St,SLU-02,SLU-02,Annual Member,Male,1969
71843,5/11/15 7:50,5/11/15 8:03,SEA00296,SEA,00296,770.924,12th Ave & E Mercer St,2nd Ave & Spring St,CH-15,CBD-06,Annual Member,Male,1991
15110,11/19/14 6:08,11/19/14 6:29,SEA00234,SEA,00234,1242.208,E Blaine St & Fairview Ave E,UW Intramural Activities Building,EL-03,UW-07,Annual Member,Female,1987
96825,6/25/15 9:19,6/25/15 9:25,SEA00424,SEA,00424,356.956,REI / Yale Ave N & John St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,SLU-01,EL-01,Annual Member,Male,1962
117329,7/27/15 18:59,7/27/15 19:18,SEA00082,SEA,00082,1156.338,Pier 69 / Alaskan Way & Clay St,Pine St & 9th Ave,WF-01,SLU-16,Short-Term Pass Holder,NULL,NULL
16453,11/23/14 12:46,11/23/14 12:53,SEA00403,SEA,00403,419.486,Summit Ave E & E Republican St,Pine St & 9th Ave,CH-03,SLU-16,Annual Member,Male,1976
48092,3/18/15 16:18,3/18/15 16:23,SEA00333,SEA,00333,338.367,REI / Yale Ave N & John St,Pine St & 9th Ave,SLU-01,SLU-16,Annual Member,Male,1987
141479,9/8/15 20:14,9/8/15 20:21,SEA00051,SEA,00051,422.47,12th Ave & NE Campus Pkwy,UW McCarty Hall / Whitman Ct,UD-04,UW-01,Annual Member,Other,1992
152477,10/1/15 19:56,10/1/15 20:26,SEA00315,SEA,00315,1782.65,Dexter Ave & Denny Way,Cal Anderson Park / 11th Ave & Pine St,SLU-18,CH-08,Short-Term Pass Holder,NULL,NULL
16775,11/24/14 11:05,11/24/14 11:13,SEA00212,SEA,00212,481.873,9th Ave N & Mercer St,Westlake Ave & 6th Ave,DPD-01,SLU-15,Annual Member,Male,1965
34324,2/5/15 9:26,2/5/15 9:44,SEA00472,SEA,00472,1064.668,15th Ave NE & NE 40th St,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW-04,DPD-03,Annual Member,Male,1977
